Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($)
ORD561;Pizza Hut;Jacksonville, FL;27/04/2025 19:15;27/04/2025 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;VERDADERO;5;0,666666667;April;Online;14,4;15,6;FALSO;12;2;19;29,94845361;14,7
ORD756;Marco's Pizza;Milwaukee, WI;08/11/2025 20:15;08/11/2025 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;November;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD761;Marco's Pizza;Milwaukee, WI;13/11/2025 20:30;13/11/2025 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;November;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD766;Marco's Pizza;Milwaukee, WI;18/11/2025 20:00;18/11/2025 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;November;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD771;Marco's Pizza;Milwaukee, WI;23/11/2025 20:15;23/11/2025 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;November;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD776;Marco's Pizza;Milwaukee, WI;28/11/2025 20:30;28/11/2025 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;November;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD781;Marco's Pizza;Milwaukee, WI;03/12/2025 20:00;03/12/2025 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD784;Marco's Pizza;Milwaukee, WI;06/12/2025 20:45;06/12/2025 21:15;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD789;Marco's Pizza;Milwaukee, WI;11/12/2025 20:00;11/12/2025 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD794;Marco's Pizza;Milwaukee, WI;16/12/2025 20:15;16/12/2025 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD799;Marco's Pizza;Milwaukee, WI;21/12/2025 20:30;21/12/2025 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD804;Marco's Pizza;Milwaukee, WI;26/12/2025 20:00;26/12/2025 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD809;Marco's Pizza;Milwaukee, WI;31/12/2025 20:15;31/12/2025 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD812;Marco's Pizza;Milwaukee, WI;26/12/2025 20:00;26/12/2025 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD817;Marco's Pizza;Milwaukee, WI;31/12/2025 20:15;31/12/2025 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;December;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD822;Marco's Pizza;Milwaukee, WI;05/01/2026 20:30;05/01/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD827;Marco's Pizza;Milwaukee, WI;10/01/2026 20:00;10/01/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD832;Marco's Pizza;Milwaukee, WI;15/01/2026 20:15;15/01/2026 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD837;Marco's Pizza;Milwaukee, WI;20/01/2026 20:30;20/01/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD840;Marco's Pizza;Milwaukee, WI;23/01/2026 20:30;23/01/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD845;Marco's Pizza;Milwaukee, WI;28/01/2026 20:00;28/01/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;January;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD850;Marco's Pizza;Milwaukee, WI;02/02/2026 20:15;02/02/2026 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD855;Marco's Pizza;Milwaukee, WI;07/02/2026 20:30;07/02/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD860;Marco's Pizza;Milwaukee, WI;12/02/2026 20:00;12/02/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD865;Marco's Pizza;Milwaukee, WI;17/02/2026 20:15;17/02/2026 20:45;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD868;Marco's Pizza;Milwaukee, WI;20/02/2026 20:00;20/02/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD873;Marco's Pizza;Milwaukee, WI;25/02/2026 20:30;25/02/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;February;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD878;Marco's Pizza;Milwaukee, WI;02/03/2026 20:00;02/03/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD883;Marco's Pizza;Milwaukee, WI;07/03/2026 20:30;07/03/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD888;Marco's Pizza;Milwaukee, WI;12/03/2026 20:00;12/03/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD893;Marco's Pizza;Milwaukee, WI;17/03/2026 20:30;17/03/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD896;Marco's Pizza;Milwaukee, WI;20/03/2026 20:30;20/03/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD901;Marco's Pizza;Milwaukee, WI;25/03/2026 20:00;25/03/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD906;Marco's Pizza;Milwaukee, WI;30/03/2026 20:30;30/03/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;March;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD911;Marco's Pizza;Milwaukee, WI;04/04/2026 20:00;04/04/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD916;Marco's Pizza;Milwaukee, WI;09/04/2026 20:30;09/04/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD921;Marco's Pizza;Milwaukee, WI;14/04/2026 20:00;14/04/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD924;Marco's Pizza;Milwaukee, WI;17/04/2026 20:30;17/04/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD929;Marco's Pizza;Milwaukee, WI;22/04/2026 20:00;22/04/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD934;Marco's Pizza;Milwaukee, WI;27/04/2026 20:30;27/04/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;April;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD939;Marco's Pizza;Milwaukee, WI;02/05/2026 20:00;02/05/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD944;Marco's Pizza;Milwaukee, WI;07/05/2026 20:30;07/05/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD949;Marco's Pizza;Milwaukee, WI;12/05/2026 20:00;12/05/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD952;Marco's Pizza;Milwaukee, WI;15/05/2026 20:30;15/05/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD957;Marco's Pizza;Milwaukee, WI;20/05/2026 20:00;20/05/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD962;Marco's Pizza;Milwaukee, WI;25/05/2026 20:30;25/05/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD967;Marco's Pizza;Milwaukee, WI;30/05/2026 20:00;30/05/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;May;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD972;Marco's Pizza;Milwaukee, WI;04/06/2026 20:30;04/06/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD977;Marco's Pizza;Milwaukee, WI;09/06/2026 20:00;09/06/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD980;Marco's Pizza;Milwaukee, WI;12/06/2026 20:30;12/06/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD985;Marco's Pizza;Milwaukee, WI;17/06/2026 20:00;17/06/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD990;Marco's Pizza;Milwaukee, WI;22/06/2026 20:30;22/06/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD995;Marco's Pizza;Milwaukee, WI;27/06/2026 20:00;27/06/2026 20:30;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;June;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD1000;Marco's Pizza;Milwaukee, WI;02/07/2026 20:30;02/07/2026 21:00;30;Medium;Margarita;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;July;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD1005;Marco's Pizza;Milwaukee, WI;07/07/2026 20:00;07/07/2026 20:30;30;Medium;Margarita;3;4,5;Medium;UPI;VERDADERO;FALSO;6,666666667;0,666666667;July;Online;10,8;19,2;FALSO;6;2;20;30,28645833;11,1
ORD265;Domino's;Los Angeles, CA;18/09/2024 18:00;18/09/2024 18:20;20;Medium;Non-Veg;3;3,5;High;Cash;VERDADERO;FALSO;5,714285714;0,857142857;September;Offline;8,4;11,6;FALSO;6;3;18;30,25943396;11,6
ORD541;Domino's;Akron, OH;07/04/2025 19:00;07/04/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;April;Online;24;26;VERDADERO;12;3;19;30,25943396;14,7
ORD690;Marco's Pizza;Milwaukee, WI;03/09/2025 18:15;03/09/2025 18:45;30;Medium;Thai Chicken;3;4;Medium;Card;VERDADERO;FALSO;7,5;0,75;September;Online;9,6;20,4;FALSO;6;2;18;30,28645833;11,6
ORD700;Marco's Pizza;Milwaukee, WI;13/09/2025 18:45;13/09/2025 19:15;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD705;Marco's Pizza;Milwaukee, WI;18/09/2025 18:00;18/09/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD710;Marco's Pizza;Milwaukee, WI;23/09/2025 18:15;23/09/2025 18:45;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD715;Marco's Pizza;Milwaukee, WI;28/09/2025 20:30;28/09/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;September;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD720;Marco's Pizza;Milwaukee, WI;03/10/2025 18:00;03/10/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD725;Marco's Pizza;Milwaukee, WI;08/10/2025 20:15;08/10/2025 20:45;30;Medium;Thai Chicken;3;4,5;Medium;UPI;VERDADERO;FALSO;6,666666667;0,666666667;October;Online;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD728;Marco's Pizza;Milwaukee, WI;11/10/2025 18:00;11/10/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD733;Marco's Pizza;Milwaukee, WI;16/10/2025 20:15;16/10/2025 20:45;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD738;Marco's Pizza;Milwaukee, WI;21/10/2025 20:30;21/10/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD743;Marco's Pizza;Milwaukee, WI;26/10/2025 18:00;26/10/2025 18:30;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;VERDADERO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;18;30,28645833;11,6
ORD748;Marco's Pizza;Milwaukee, WI;31/10/2025 20:15;31/10/2025 20:45;30;Medium;Thai Chicken;3;4,5;Medium;Cash;VERDADERO;FALSO;6,666666667;0,666666667;October;Offline;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD753;Marco's Pizza;Milwaukee, WI;05/11/2025 20:30;05/11/2025 21:00;30;Medium;Thai Chicken;3;4,5;Medium;UPI;VERDADERO;FALSO;6,666666667;0,666666667;November;Online;10,8;19,2;FALSO;6;2;20;30,28645833;11,6
ORD653;Pizza Hut;El Paso, TX;28/07/2025 18:00;28/07/2025 18:30;30;Large;Non-Veg;4;5;Medium;Wallet;VERDADERO;FALSO;6;0,8;July;Online;12;18;FALSO;12;2;18;29,94845361;14,7
ORD688;Papa John's;Las Vegas, NV;01/09/2025 19:45;01/09/2025 20:15;30;Medium;Gluten-Free;3;5;Medium;Card;VERDADERO;FALSO;6;0,6;September;Online;12;18;FALSO;6;2;19;28,18627451;11,1
ORD007;Papa John's;Los Angeles, CA;07/01/2024 20:15;07/01/2024 20:40;25;Large;Veg;4;4,5;Medium;UPI;VERDADERO;VERDADERO;5,555555556;0,888888889;January;Online;10,8;14,2;FALSO;12;2;20;28,18627451;13,7
ORD540;Marco's Pizza;Glendale, AZ;06/04/2025 18:45;06/04/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;April;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD139;Little Caesars;Jacksonville, FL;14/08/2024 18:45;14/08/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;August;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD320;Little Caesars;Jacksonville, FL;08/09/2024 18:45;08/09/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;VERDADERO;8;0,4;September;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD350;Little Caesars;Jacksonville, FL;08/10/2024 18:45;08/10/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;October;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD376;Little Caesars;Jacksonville, FL;03/11/2024 18:45;03/11/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;VERDADERO;8;0,4;November;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD402;Little Caesars;Jacksonville, FL;29/11/2024 18:45;29/11/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;November;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD438;Little Caesars;Jacksonville, FL;25/12/2024 18:45;25/12/2024 19:05;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;December;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD685;Marco's Pizza;Nashville, TN;29/08/2025 19:00;29/08/2025 19:30;30;Medium;Thai Chicken;3;4;Medium;Cash;VERDADERO;FALSO;7,5;0,75;August;Offline;9,6;20,4;FALSO;6;2;19;30,28645833;11,6
ORD131;Domino's;Miami, FL;06/08/2024 20:00;06/08/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;August;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396;10,6
ORD312;Domino's;Miami, FL;31/08/2024 20:00;31/08/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;VERDADERO;6,363636364;0,545454545;August;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396;10,6
ORD342;Domino's;Miami, FL;30/09/2024 20:00;30/09/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;September;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396;10,6
ORD368;Domino's;Miami, FL;26/10/2024 20:00;26/10/2024 20:35;35;Medium;Veg;3;5,5;Medium;Wallet;VERDADERO;VERDADERO;6,363636364;0,545454545;October;Online;13,2;21,8;VERDADERO;6;2;20;30,25943396;10,6
ORD673;Papa John's;Columbus, OH;17/08/2025 20:00;17/08/2025 20:25;25;Medium;Gluten-Free;3;3,5;Low;UPI;VERDADERO;VERDADERO;7,142857143;0,857142857;August;Online;8,4;16,6;FALSO;6;1;20;28,18627451;11,1
ORD022;Papa John's;Dallas, TX;22/01/2024 20:00;22/01/2024 20:25;25;Small;Vegan;2;2;High;Card;VERDADERO;FALSO;12,5;1;January;Online;4,8;20,2;FALSO;2;3;20;28,18627451;7,7
ORD585;Marco's Pizza;Charlotte, NC;21/05/2025 18:00;21/05/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;May;Online;9,6;20,4;FALSO;6;2;18;30,28645833;11,6
ORD615;Marco's Pizza;Charlotte, NC;20/06/2025 18:00;20/06/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;FALSO;7,5;0,75;June;Online;9,6;20,4;FALSO;6;2;18;30,28645833;11,6
ORD542;Papa John's;Baton Rouge, LA;08/04/2025 20:00;08/04/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;April;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451;11,1
ORD416;Papa John's;Chicago, IL;13/12/2024 19:15;13/12/2024 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;December;Online;14,4;15,6;FALSO;12;2;19;28,18627451;13,7
ORD426;Papa John's;Chicago, IL;13/12/2024 19:15;13/12/2024 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;December;Online;14,4;15,6;FALSO;12;2;19;28,18627451;13,7
ORD451;Papa John's;Chicago, IL;07/01/2025 19:15;07/01/2025 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;28,18627451;13,7
ORD462;Papa John's;Chicago, IL;18/01/2025 19:15;18/01/2025 19:45;30;Large;Deep Dish;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;January;Online;14,4;15,6;FALSO;12;2;19;28,18627451;13,7
ORD140;Marco's Pizza;Fort Worth, TX;15/08/2024 19:00;15/08/2024 19:50;50;Large;Non-Veg;4;10;High;UPI;VERDADERO;FALSO;5;0,4;August;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD321;Marco's Pizza;Fort Worth, TX;09/09/2024 19:00;09/09/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;September;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD351;Marco's Pizza;Fort Worth, TX;09/10/2024 19:00;09/10/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;October;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD377;Marco's Pizza;Fort Worth, TX;04/11/2024 19:00;04/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD403;Marco's Pizza;Fort Worth, TX;30/11/2024 19:00;30/11/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;VERDADERO;5;0,4;November;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD439;Marco's Pizza;Fort Worth, TX;26/12/2024 19:00;26/12/2024 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;December;Online;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD537;Papa John's;Chandler, AZ;03/04/2025 18:00;03/04/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;April;Online;7,2;12,8;FALSO;4;1;18;28,18627451;9,9
ORD270;Little Caesars;Chicago, IL;13/09/2024 18:45;13/09/2024 19:05;20;Small;Vegan;1;2,5;Low;UPI;VERDADERO;FALSO;8;0,4;September;Online;6;14;FALSO;1;1;18;28,84422111;7,1
ORD590;Marco's Pizza;Washington, DC;26/05/2025 18:45;26/05/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;May;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD620;Marco's Pizza;Washington, DC;25/06/2025 18:45;25/06/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;June;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD576;Domino's;Philadelphia, PA;12/05/2025 20:15;12/05/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;May;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396;13,7
ORD606;Domino's;Philadelphia, PA;11/06/2025 20:15;11/06/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;June;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396;13,7
ORD513;Domino's;Newark, NJ;10/03/2025 19:00;10/03/2025 19:50;50;Large;Non-Veg;4;10;High;Card;VERDADERO;FALSO;5;0,4;March;Online;24;26;VERDADERO;12;3;19;30,25943396;14,7
ORD143;Pizza Hut;Indianapolis, IN;18/08/2024 19:45;18/08/2024 20:25;40;XL;Cheese Burst;5;7,5;High;Wallet;VERDADERO;VERDADERO;5,333333333;0,666666667;August;Online;18;22;VERDADERO;20;3;19;29,94845361;17,5
ORD324;Pizza Hut;Indianapolis, IN;12/09/2024 19:45;12/09/2024 20:25;40;XL;Cheese Burst;5;7,5;High;Hut Points;VERDADERO;FALSO;5,333333333;0,666666667;September;Offline;18;22;VERDADERO;20;3;19;29,94845361;17,5
