Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($);City;State
ORD552;Little Caesars;Phoenix, AZ;18/04/2025 20:30;18/04/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Card;VERDADERO;FALSO;5.0;0.625;April;Online;19.2;20.8;VERDADERO;20;3;20;28.84422111;17.5;Phoenix;AZ
ORD475;Domino's;Charlotte, NC;31/01/2025 19:00;31/01/2025 19:50;50;Large;Non-Veg;4;10.0;High;Card;VERDADERO;FALSO;5.0;0.4;January;Online;24.0;26.0;VERDADERO;12;3;19;30.25943396;14.7;Charlotte;NC
ORD047;Papa John's;Dallas, TX;17/02/2024 20:00;17/02/2024 20:25;25;Medium;Non-Veg;3;3.0;Low;Wallet;VERDADERO;VERDADERO;8.333333333;1.0;February;Online;7.2;17.8;FALSO;6;1;20;28.18627451;11.6;Dallas;TX
ORD067;Papa John's;Dallas, TX;08/03/2024 20:00;08/03/2024 20:25;25;Medium;Non-Veg;3;3.5;Medium;UPI;VERDADERO;FALSO;7.142857143;0.857142857;March;Online;8.4;16.6;FALSO;6;2;20;28.18627451;11.6;Dallas;TX
ORD087;Papa John's;Dallas, TX;28/03/2024 20:00;28/03/2024 20:25;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;FALSO;8.333333333;1.0;March;Online;7.2;17.8;FALSO;6;1;20;28.18627451;11.6;Dallas;TX
ORD097;Papa John's;Dallas, TX;07/04/2024 20:00;07/04/2024 20:25;25;Medium;Non-Veg;3;3.0;Medium;UPI;VERDADERO;VERDADERO;8.333333333;1.0;April;Online;7.2;17.8;FALSO;6;2;20;28.18627451;11.6;Dallas;TX
ORD117;Papa John's;Dallas, TX;27/04/2024 20:00;27/04/2024 20:25;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;VERDADERO;8.333333333;1.0;April;Online;7.2;17.8;FALSO;6;1;20;28.18627451;11.6;Dallas;TX
ORD197;Papa John's;Dallas, TX;12/07/2024 20:00;12/07/2024 20:25;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;FALSO;8.333333333;1.0;July;Online;7.2;17.8;FALSO;6;1;20;28.18627451;11.6;Dallas;TX
ORD217;Papa John's;Dallas, TX;01/08/2024 20:00;01/08/2024 20:25;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;FALSO;8.333333333;1.0;August;Online;7.2;17.8;FALSO;6;1;20;28.18627451;11.6;Dallas;TX
ORD472;Pizza Hut;Jacksonville, FL;28/01/2025 19:15;28/01/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;January;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;Jacksonville;FL
ORD561;Pizza Hut;Jacksonville, FL;27/04/2025 19:15;27/04/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;VERDADERO;5.0;0.666666667;April;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;Jacksonville;FL
ORD756;Marco's Pizza;Milwaukee, WI;08/11/2025 20:15;08/11/2025 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;November;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD761;Marco's Pizza;Milwaukee, WI;13/11/2025 20:30;13/11/2025 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;November;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD766;Marco's Pizza;Milwaukee, WI;18/11/2025 20:00;18/11/2025 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;November;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD771;Marco's Pizza;Milwaukee, WI;23/11/2025 20:15;23/11/2025 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;November;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD776;Marco's Pizza;Milwaukee, WI;28/11/2025 20:30;28/11/2025 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;November;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD781;Marco's Pizza;Milwaukee, WI;03/12/2025 20:00;03/12/2025 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD784;Marco's Pizza;Milwaukee, WI;06/12/2025 20:45;06/12/2025 21:15;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD789;Marco's Pizza;Milwaukee, WI;11/12/2025 20:00;11/12/2025 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD794;Marco's Pizza;Milwaukee, WI;16/12/2025 20:15;16/12/2025 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD799;Marco's Pizza;Milwaukee, WI;21/12/2025 20:30;21/12/2025 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD804;Marco's Pizza;Milwaukee, WI;26/12/2025 20:00;26/12/2025 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD809;Marco's Pizza;Milwaukee, WI;31/12/2025 20:15;31/12/2025 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD812;Marco's Pizza;Milwaukee, WI;26/12/2025 20:00;26/12/2025 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD817;Marco's Pizza;Milwaukee, WI;31/12/2025 20:15;31/12/2025 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;December;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD822;Marco's Pizza;Milwaukee, WI;05/01/2026 20:30;05/01/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD827;Marco's Pizza;Milwaukee, WI;10/01/2026 20:00;10/01/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD832;Marco's Pizza;Milwaukee, WI;15/01/2026 20:15;15/01/2026 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD837;Marco's Pizza;Milwaukee, WI;20/01/2026 20:30;20/01/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD840;Marco's Pizza;Milwaukee, WI;23/01/2026 20:30;23/01/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD845;Marco's Pizza;Milwaukee, WI;28/01/2026 20:00;28/01/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;January;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD850;Marco's Pizza;Milwaukee, WI;02/02/2026 20:15;02/02/2026 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD855;Marco's Pizza;Milwaukee, WI;07/02/2026 20:30;07/02/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD860;Marco's Pizza;Milwaukee, WI;12/02/2026 20:00;12/02/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD865;Marco's Pizza;Milwaukee, WI;17/02/2026 20:15;17/02/2026 20:45;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD868;Marco's Pizza;Milwaukee, WI;20/02/2026 20:00;20/02/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD873;Marco's Pizza;Milwaukee, WI;25/02/2026 20:30;25/02/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;February;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD878;Marco's Pizza;Milwaukee, WI;02/03/2026 20:00;02/03/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD883;Marco's Pizza;Milwaukee, WI;07/03/2026 20:30;07/03/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD888;Marco's Pizza;Milwaukee, WI;12/03/2026 20:00;12/03/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD893;Marco's Pizza;Milwaukee, WI;17/03/2026 20:30;17/03/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD896;Marco's Pizza;Milwaukee, WI;20/03/2026 20:30;20/03/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD901;Marco's Pizza;Milwaukee, WI;25/03/2026 20:00;25/03/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD906;Marco's Pizza;Milwaukee, WI;30/03/2026 20:30;30/03/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;March;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD911;Marco's Pizza;Milwaukee, WI;04/04/2026 20:00;04/04/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD916;Marco's Pizza;Milwaukee, WI;09/04/2026 20:30;09/04/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD921;Marco's Pizza;Milwaukee, WI;14/04/2026 20:00;14/04/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD924;Marco's Pizza;Milwaukee, WI;17/04/2026 20:30;17/04/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD929;Marco's Pizza;Milwaukee, WI;22/04/2026 20:00;22/04/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD934;Marco's Pizza;Milwaukee, WI;27/04/2026 20:30;27/04/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;April;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD939;Marco's Pizza;Milwaukee, WI;02/05/2026 20:00;02/05/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD944;Marco's Pizza;Milwaukee, WI;07/05/2026 20:30;07/05/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD949;Marco's Pizza;Milwaukee, WI;12/05/2026 20:00;12/05/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD952;Marco's Pizza;Milwaukee, WI;15/05/2026 20:30;15/05/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD957;Marco's Pizza;Milwaukee, WI;20/05/2026 20:00;20/05/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD962;Marco's Pizza;Milwaukee, WI;25/05/2026 20:30;25/05/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD967;Marco's Pizza;Milwaukee, WI;30/05/2026 20:00;30/05/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;May;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD972;Marco's Pizza;Milwaukee, WI;04/06/2026 20:30;04/06/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD977;Marco's Pizza;Milwaukee, WI;09/06/2026 20:00;09/06/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD980;Marco's Pizza;Milwaukee, WI;12/06/2026 20:30;12/06/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD985;Marco's Pizza;Milwaukee, WI;17/06/2026 20:00;17/06/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD990;Marco's Pizza;Milwaukee, WI;22/06/2026 20:30;22/06/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD995;Marco's Pizza;Milwaukee, WI;27/06/2026 20:00;27/06/2026 20:30;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;June;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD1000;Marco's Pizza;Milwaukee, WI;02/07/2026 20:30;02/07/2026 21:00;30;Medium;Margarita;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;July;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD1005;Marco's Pizza;Milwaukee, WI;07/07/2026 20:00;07/07/2026 20:30;30;Medium;Margarita;3;4.5;Medium;UPI;VERDADERO;FALSO;6.666666667;0.666666667;July;Online;10.8;19.2;FALSO;6;2;20;30.28645833;11.1;Milwaukee;WI
ORD265;Domino's;Los Angeles, CA;18/09/2024 18:00;18/09/2024 18:20;20;Medium;Non-Veg;3;3.5;High;Cash;VERDADERO;FALSO;5.714285714;0.857142857;September;Offline;8.4;11.6;FALSO;6;3;18;30.25943396;11.6;Los Angeles;CA
ORD541;Domino's;Akron, OH;07/04/2025 19:00;07/04/2025 19:50;50;Large;Non-Veg;4;10.0;High;Card;VERDADERO;FALSO;5.0;0.4;April;Online;24.0;26.0;VERDADERO;12;3;19;30.25943396;14.7;Akron;OH
ORD690;Marco's Pizza;Milwaukee, WI;03/09/2025 18:15;03/09/2025 18:45;30;Medium;Thai Chicken;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;September;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD700;Marco's Pizza;Milwaukee, WI;13/09/2025 18:45;13/09/2025 19:15;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;September;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD705;Marco's Pizza;Milwaukee, WI;18/09/2025 18:00;18/09/2025 18:30;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;September;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD710;Marco's Pizza;Milwaukee, WI;23/09/2025 18:15;23/09/2025 18:45;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;September;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD715;Marco's Pizza;Milwaukee, WI;28/09/2025 20:30;28/09/2025 21:00;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;September;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD720;Marco's Pizza;Milwaukee, WI;03/10/2025 18:00;03/10/2025 18:30;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD725;Marco's Pizza;Milwaukee, WI;08/10/2025 20:15;08/10/2025 20:45;30;Medium;Thai Chicken;3;4.5;Medium;UPI;VERDADERO;FALSO;6.666666667;0.666666667;October;Online;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD728;Marco's Pizza;Milwaukee, WI;11/10/2025 18:00;11/10/2025 18:30;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD733;Marco's Pizza;Milwaukee, WI;16/10/2025 20:15;16/10/2025 20:45;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD738;Marco's Pizza;Milwaukee, WI;21/10/2025 20:30;21/10/2025 21:00;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD743;Marco's Pizza;Milwaukee, WI;26/10/2025 18:00;26/10/2025 18:30;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;VERDADERO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;18;30.28645833;11.6;Milwaukee;WI
ORD748;Marco's Pizza;Milwaukee, WI;31/10/2025 20:15;31/10/2025 20:45;30;Medium;Thai Chicken;3;4.5;Medium;Cash;VERDADERO;FALSO;6.666666667;0.666666667;October;Offline;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD753;Marco's Pizza;Milwaukee, WI;05/11/2025 20:30;05/11/2025 21:00;30;Medium;Thai Chicken;3;4.5;Medium;UPI;VERDADERO;FALSO;6.666666667;0.666666667;November;Online;10.8;19.2;FALSO;6;2;20;30.28645833;11.6;Milwaukee;WI
ORD653;Pizza Hut;El Paso, TX;28/07/2025 18:00;28/07/2025 18:30;30;Large;Non-Veg;4;5.0;Medium;Wallet;VERDADERO;FALSO;6.0;0.8;July;Online;12.0;18.0;FALSO;12;2;18;29.94845361;14.7;El Paso;TX
ORD688;Papa John's;Las Vegas, NV;01/09/2025 19:45;01/09/2025 20:15;30;Medium;Gluten-Free;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;September;Online;12.0;18.0;FALSO;6;2;19;28.18627451;11.1;Las Vegas;NV
ORD007;Papa John's;Los Angeles, CA;07/01/2024 20:15;07/01/2024 20:40;25;Large;Veg;4;4.5;Medium;UPI;VERDADERO;VERDADERO;5.555555556;0.888888889;January;Online;10.8;14.2;FALSO;12;2;20;28.18627451;13.7;Los Angeles;CA
ORD540;Marco's Pizza;Glendale, AZ;06/04/2025 18:45;06/04/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;April;Offline;6.0;14.0;FALSO;1;1;18;30.28645833;7.1;Glendale;AZ
ORD139;Little Caesars;Jacksonville, FL;14/08/2024 18:45;14/08/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;FALSO;8.0;0.4;August;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD320;Little Caesars;Jacksonville, FL;08/09/2024 18:45;08/09/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;VERDADERO;8.0;0.4;September;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD350;Little Caesars;Jacksonville, FL;08/10/2024 18:45;08/10/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;FALSO;8.0;0.4;October;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD376;Little Caesars;Jacksonville, FL;03/11/2024 18:45;03/11/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;VERDADERO;8.0;0.4;November;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD402;Little Caesars;Jacksonville, FL;29/11/2024 18:45;29/11/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;FALSO;8.0;0.4;November;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD438;Little Caesars;Jacksonville, FL;25/12/2024 18:45;25/12/2024 19:05;20;Small;Vegan;1;2.5;Low;Wallet;VERDADERO;FALSO;8.0;0.4;December;Online;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Jacksonville;FL
ORD685;Marco's Pizza;Nashville, TN;29/08/2025 19:00;29/08/2025 19:30;30;Medium;Thai Chicken;3;4.0;Medium;Cash;VERDADERO;FALSO;7.5;0.75;August;Offline;9.6;20.4;FALSO;6;2;19;30.28645833;11.6;Nashville;TN
ORD131;Domino's;Miami, FL;06/08/2024 20:00;06/08/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;August;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Miami;FL
ORD312;Domino's;Miami, FL;31/08/2024 20:00;31/08/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;VERDADERO;6.363636364;0.545454545;August;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Miami;FL
ORD342;Domino's;Miami, FL;30/09/2024 20:00;30/09/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;September;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Miami;FL
ORD368;Domino's;Miami, FL;26/10/2024 20:00;26/10/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;VERDADERO;6.363636364;0.545454545;October;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Miami;FL
ORD673;Papa John's;Columbus, OH;17/08/2025 20:00;17/08/2025 20:25;25;Medium;Gluten-Free;3;3.5;Low;UPI;VERDADERO;VERDADERO;7.142857143;0.857142857;August;Online;8.4;16.6;FALSO;6;1;20;28.18627451;11.1;Columbus;OH
ORD022;Papa John's;Dallas, TX;22/01/2024 20:00;22/01/2024 20:25;25;Small;Vegan;2;2.0;High;Card;VERDADERO;FALSO;12.5;1.0;January;Online;4.8;20.2;FALSO;2;3;20;28.18627451;7.7;Dallas;TX
ORD585;Marco's Pizza;Charlotte, NC;21/05/2025 18:00;21/05/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;FALSO;7.5;0.75;May;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Charlotte;NC
ORD615;Marco's Pizza;Charlotte, NC;20/06/2025 18:00;20/06/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;FALSO;7.5;0.75;June;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Charlotte;NC
